Fecha evento,Longitud,Latitud,Elevacion,Pendiente,Direccion,Barrio,Cobertura del suelo,Zonificacion,Unidad Geologica del Suelo,P_24_Horas,P_7_Dias,P_15_Dias,P_30_Dias,P_60_Dias,P_90_Dias
3/24/2021,-76.55783,3.41933,1063.224121,59.17889404,Calle 6 G No 50 - 61,Tierra Blanca,Zonas urbanas continuas,Riesgo alto,Formacion Volcanica,0.0,182.0,244.0,566.0,735.0,878
3/24/2021,-76.55801,3.41948,1069.822876,44.59360123,Calle 6 D oeste No 49 B - 66,Tierra Blanca,Zonas urbanas continuas,Riesgo medio,Formacion Volcanica,0.0,182.0,244.0,566.0,735.0,878
3/24/2021,-76.55662,3.41627,980.206604,13.10472775,Calle 6 C Bis oeste No. 49 B - 13,Pomos Silo�,Zonas urbanas continuas,Riesgo bajo,Cono aluvial rio Melendez,0.4,69.2,194.8,316.2,381.4,530
3/24/2021,-76.55775,3.41922,1055.200195,64.47943878,Calle 6 D oeste No 49 B 95,Siloe Mirador,Zonas urbanas continuas,Riesgo bajo,Formacion Volcanica,0.0,182.0,244.0,566.0,735.0,878
3/24/2021,-76.55763,3.41943,1053.985962,74.60374451,Calle 6 D oeste no 49 B 93,Pomos Silo�,Zonas urbanas continuas,Riesgo bajo,Formacion Volcanica,0.0,182.0,244.0,566.0,735.0,878
3/24/2021,-76.55744,3.41908,1031.316406,60.17660904,Calle 6 C oeste No 50 A 42,Pomos Silo�,Zonas urbanas continuas,Riesgo bajo,Formacion Volcanica,0.0,182.0,244.0,566.0,735.0,878
3/24/2021,-76.55757,3.41932,1046.636963,56.50341034,Calle 6 C oeste No 50 - 40,Pomos Silo�,Zonas urbanas continuas,Riesgo bajo,Formacion Volcanica,0.0,182.0,244.0,566.0,735.0,878
3/25/2021,-76.5589,3.421944,1118.503662,69.27466583,K 49 Oeste No. 8 B 10,Tierra Blanca,Zonas urbanas continuas,Riesgo bajo,Formacion Volcanica,0.0,168.0,239.0,571.0,735.0,845
3/25/2021,-76.558213,3.411827,980.6251831,6.794887066,K 48 No. 8 - 20 Oeste,Tierra Blanca,Zonas urbanas continuas,Riesgo bajo,Depositos aluviales,1.0,70.2,209.0,336.2,382.4,485
3/25/2021,-76.559224,3.418177,1007.224121,50.94915771,C 7 Oeste No 49 B 118,Tierra Blanca,Zonas urbanas continuas,Riesgo alto,Formacion Volcanica,1.0,70.2,209.0,336.2,382.4,485
3/25/2021,-76.559099,3.419218,1034.776123,55.10509491,C 7 Oeste No 49 B 110,Tierra Blanca,Zonas urbanas continuas,Riesgo medio,Formacion Volcanica,0.0,168.0,239.0,571.0,735.0,845
3/25/2021,-76.5579,3.4232,1151.145508,35.04502869,Cra 43 oeste # 7-18,Siloe - La Estrella,Zonas urbanas continuas,Riesgo bajo,Formacion Volcanica,0.0,168.0,239.0,571.0,735.0,845
3/25/2021,-76.5577,3.4305,1145.863403,6.560159683,Cra 42c # 6g bis -25,Siloe - La Estrella,Bosque mixto fragmentado con vegetación natural,Amenaza muy alta,Formacion Volcanica,0.0,168.0,239.0,571.0,735.0,845
3/25/2021,-76.562129,3.418579,1027.185913,48.76873398,K 51 Oeste # 13 - 15,Lleras Camargo - Sede Comunal,Zonas urbanas continuas,Riesgo medio,Formacion Volcanica,0.0,168.0,239.0,571.0,735.0,845
3/25/2021,-76.565606,3.416915,1045.055176,31.10210037,K 53 G Oeste # 12B - 20,Brisas de Mayo - La platanera,Zonas urbanas continuas,Riesgo alto,Lateritas Formacion Volcanica,1.0,70.2,209.0,336.2,382.4,485
3/25/2021,-76.560143,3.417758,994.1222534,7.852998257,C 51 Oeste # 6H - 44,Tierra Blanca,Zonas urbanas continuas,Riesgo bajo,Formacion Volcanica,1.0,70.2,209.0,336.2,382.4,485
3/25/2021,-76.55901,3.427446,1163.776733,27.58082199,K 44A # 8B - 25,Tierra Blanca,Bosque mixto fragmentado con vegetación natural,Amenaza alta,Lateritas Formacion Volcanica,0.0,168.0,239.0,571.0,735.0,845
3/25/2021,-76.56613,3.417637,1076.51062,44.28264618,C 12D Bis Oeste # 53FBis - 08,Brisas de Mayo,Zonas urbanas continuas,Riesgo medio,Lateritas Formacion Volcanica,1.0,70.2,209.0,336.2,382.4,485
3/25/2021,-76.565126,3.417551,1059.12146,30.08188248,K 53F Oeste # 12A - 16,Brisas de Mayo,Zonas urbanas continuas,Riesgo medio,Lateritas Formacion Volcanica,1.0,70.2,209.0,336.2,382.4,485
3/25/2021,-76.56507,3.416517,1032.943481,29.89033318,K 53F Oeste # 12A - 18,Brisas de Mayo,Zonas urbanas continuas,Riesgo bajo,Lateritas Formacion Volcanica,1.0,70.2,209.0,336.2,382.4,485
3/25/2021,-76.556838,3.421021,1082.17334,50.38904953,C 6F Oeste # 48 - 128,Tierra Blanca,Zonas urbanas continuas,Riesgo alto,Formacion Volcanica,0.0,168.0,239.0,571.0,735.0,845
3/25/2021,-76.565848,3.416897,1050.124146,38.61997604,K 54 Oeste # 12B - 44,Brisas de Mayo,Zonas urbanas continuas,Riesgo medio,Lateritas Formacion Volcanica,1.0,70.2,209.0,336.2,382.4,485
3/22/2021,-76.555474,3.428241,1117.476807,52.74344635,Sin direccion,Belen - Siloe,Zonas urbanas continuas,Riesgo bajo,Formacion Volcanica,14.0,197.0,366.0,583.0,746.0,908
3/26/2021,-76.561329,3.385462,1086.295898,85.57128906,C 3A Oeste 80 - 20,Alto N�poles - Sal�n Azul,Zonas urbanas continuas,Riesgo alto,Formacion Guachinte,6.3,84.9,173.1,368.4,446.1,536
3/26/2021,-76.561184,3.385448,1080.486328,10.88285065,C 3A Oeste 80b - 34,Alto N�poles - Sal�n Azul,Zonas urbanas continuas,Riesgo alto,Formacion Guachinte,6.3,84.9,173.1,368.4,446.1,536
3/26/2021,-76.561134,3.385398,1081.535278,13.47407627,C 3 Oeste 80b - 30 (piso 2),Alto N�poles - Sal�n Azul,Zonas urbanas continuas,Riesgo alto,Formacion Guachinte,6.3,84.9,173.1,368.4,446.1,536
3/26/2021,-76.558806,3.38634,1010.28833,25.96040344,Recorrido desde el muro de Hospital Mario Correa HASTA LA QUEBRADA EL hOSPITAL,Los Chorros,Zonas urbanas continuas,Riesgo bajo,Lateritas Formacion Volcanica,6.3,84.9,173.1,368.4,446.1,536
3/26/2021,-76.559045,3.386284,1014.625183,32.79048538,K 79 2AW,Los Chorros,Zonas urbanas continuas,Riesgo bajo,Lateritas Formacion Volcanica,6.3,84.9,173.1,368.4,446.1,536
3/26/2021,-76.561977,3.392628,1100.170776,28.63066483,C 4 D Oeste 70A - 19,La Cruz,Zonas urbanas continuas,Riesgo medio,Formacion Guachinte,6.3,84.9,173.1,368.4,446.1,536
3/26/2021,-76.562925,3.39357,1046.111572,15.88568878,K 66B Oeste 3G - 05,Las Veraneras,Zonas urbanas continuas,Riesgo medio,Formacion Guachinte,6.3,84.9,173.1,368.4,446.1,536
3/26/2021,-76.56263,3.393094,1060.205566,74.8911972,K 66B Oeste 3G - 11,Las Veraneras,Zonas urbanas continuas,Riesgo alto,Formacion Guachinte,6.3,84.9,173.1,368.4,446.1,536
3/26/2021,-76.548095,3.431595,998.480835,25.55153656,C 3A 36B - 00,San Fernando Viejo,Otras superficies artificiales sin construcción,Riesgo medio,Formacion Volcanica,1.0,65.8,86.6,190.8,291.2,300
3/26/2021,-76.563185,3.423019,1105.771851,37.35000229,K 46 Oeste # 19A - 3,Lleras Camargo - Egipto,Zonas urbanas continuas,Riesgo medio,Formacion Volcanica,5.0,163.0,242.0,551.0,740.0,848
3/26/2021,-76.5772,3.3829,1221.65979,16.74973679,Crucero Buitrera,Buitrera,Zonas urbanas discontinuas,Riesgo bajo,Lateritas Formacion Volcanica,18.0,82.0,109.0,522.0,743.0,896
3/22/2021,-76.556395,3.426214,1084.155151,69.54338837,C 5C Oeste # 40B- 35,San Francisco- Siloe,Zonas urbanas continuas,Riesgo alto,Formacion Volcanica,14.0,197.0,366.0,583.0,746.0,908
3/27/2021,-76.555468,3.420608,1016.143372,14.09152603,Carrera 46 # 5 - 22,Silo�,Zonas urbanas continuas,Riesgo medio,Formacion Volcanica,13.0,172.0,238.0,551.0,753.0,861
3/27/2021,-76.557007,3.423818,1110.098755,26.96436882,Carrera,43 Oeste # 6c - 14,Zonas urbanas continuas,Riesgo medio,Formacion Volcanica,13.0,172.0,238.0,551.0,753.0,861
3/28/2021,-76.560066,3.419228,1017.70459,77.31534576,C 9 Oeste 50A - 85,Tierra Blanca - Sector los Bohios,Zonas urbanas continuas,Riesgo medio,Formacion Volcanica,0.0,42.0,236.0,521.0,753.0,859
3/28/2021,-76.560158,3.419412,1009.120605,24.5102787,C 9 Oeste 50A - 63,Tierra Blanca,Zonas urbanas continuas,Riesgo medio,Formacion Volcanica,0.0,42.0,236.0,521.0,753.0,859
3/28/2021,-76.556386,3.428558,1077.052734,17.83647156,K 40B Oeste 7 - 64,San Francisco,Zonas urbanas continuas,Riesgo alto,Formacion Volcanica,0.0,42.0,236.0,521.0,753.0,859
3/28/2021,-76.558468,3.421763,1119.235596,38.73345566,K 49 Oeste 8-20,Tierra Blanca,Zonas urbanas continuas,Riesgo bajo,Formacion Volcanica,0.0,42.0,236.0,521.0,753.0,859
3/30/2021,-76.5645,3.3724,1109.409546,91.34342194,"Kilometro 4,5",Girasoles,Zonas urbanas discontinuas,Riesgo alto,Formacion Guachinte,0.0,41.0,116.0,364.0,800.0,972
3/30/2021,-76.5967,3.3394,1269.807129,24.17505646,Rincon de Chorro de Plata, ,Arbustal y matorral denso bajo de tierra firme,Amenaza media,Formacion Guachinte,0.0,13.4,105.5,299.9,577.5,698
3/30/2021,-76.555686,3.421499,1028.278442,24.84938049,Cra 45 B # 4-18,Siloe - La Mina,Zonas urbanas continuas,Riesgo alto,Formacion Volcanica,0.0,18.0,225.0,471.0,753.0,859
3/30/2021,-76.56575,3.42138,1086.126587,35.5473938,C 25C Oeste # 49 - 59 Apto 1,Siloe - Brisas de Mayo - Arboleda,Otras superficies artificiales sin construcción,Riesgo alto,Formacion Volcanica,0.0,18.0,225.0,471.0,753.0,859
3/30/2021,-76.56584,3.42146,1089.767456,19.65428352,C 25C Oeste # 49 - 59 Apto 3,Siloe - Brisas de Mayo - Arboleda,Otras superficies artificiales sin construcción,Riesgo alto,Formacion Volcanica,0.0,18.0,225.0,471.0,753.0,859
3/30/2021,-76.56582,3.42154,1091.372681,32.30137253,C 25C Oeste # 49 - 59 Apto 2,Siloe - Brisas de Mayo - Arboleda,Otras superficies artificiales sin construcción,Riesgo alto,Formacion Volcanica,0.0,18.0,225.0,471.0,753.0,859
3/30/2021,-76.56566,3.42139,1084.345215,32.86863709,C 25 B Oeste # 49 - 34,Siloe - Brisas de Mayo - Arboleda,Otras superficies artificiales sin construcción,Riesgo alto,Formacion Volcanica,0.0,18.0,225.0,471.0,753.0,859
3/30/2021,-76.56802,3.42347,1167.901245,23.53801918,K 46 Oeste Casa Q 21,Siloe - Alto la Sultana,Otras asociaciones de cultivos,Riesgo alto,Lateritas Formacion Volcanica,0.0,18.0,225.0,471.0,753.0,859
3/30/2021,-76.55825,3.42082,1080.625122,46.23978043,K 49B # 7 Oeste 04,Siloe - Tierra Blanca,Zonas urbanas continuas,Riesgo bajo,Formacion Volcanica,0.0,18.0,225.0,471.0,753.0,859
3/30/2021,-76.558521,3.419265,1060.701904,54.16854477,C 6H Oeste 50 - 38,Tierra Blanca,Zonas urbanas continuas,Riesgo bajo,Formacion Volcanica,0.0,18.0,225.0,471.0,753.0,859
3/30/2021,-76.559213,3.419073,1031.717896,67.46238709,C 7 49B - 105,Tierra Blanca,Zonas urbanas continuas,Riesgo medio,Formacion Volcanica,0.0,18.0,225.0,471.0,753.0,859
3/30/2021,-76.558898,3.418757,1032.912598,51.46683502,C 7 49 - 118,Tierra Blanca,Zonas urbanas continuas,Riesgo alto,Formacion Volcanica,0.0,18.0,225.0,471.0,753.0,859
3/31/2021,-76.55378,3.421292,990.3879395,26.0959053,Cra 45 B # 3-76,Siloe - La Mina,Zonas urbanas continuas,Riesgo bajo,Formacion Volcanica,0.0,18.0,211.0,430.0,753.0,859
3/31/2021,-76.556327,3.425802,1090.469116,65.82198334,Cra 40b oeste # 5-90,Siloe - Case Piedra,Zonas urbanas continuas,Riesgo alto,Formacion Volcanica,0.0,18.0,211.0,430.0,753.0,859
3/31/2021,-76.557258,3.425549,1107.623291,28.28303146,Calle 6 oeste # 40D-70,Siloe - Betania,Zonas urbanas continuas,Riesgo bajo,Formacion Volcanica,0.0,18.0,211.0,430.0,753.0,859
3/31/2021,-76.557457,3.425113,1115.382935,18.26127052,Calle 6 # 40 oeste -29,Siloe - Betania,Zonas urbanas continuas,Riesgo bajo,Formacion Volcanica,0.0,18.0,211.0,430.0,753.0,859
3/31/2021,-76.556509,3.425877,1102.711304,56.35150909,Calle 5 oeste # 40B-36,Siloe - Case Piedra,Zonas urbanas continuas,Riesgo alto,Formacion Volcanica,0.0,18.0,211.0,430.0,753.0,859
3/31/2021,-76.5656,3.4213,1081.917603,10.08415031,C 25 A Oeste # 49b - 29,La Arboleda,Otras superficies artificiales sin construcción,Riesgo alto,Formacion Volcanica,0.0,18.0,211.0,430.0,753.0,859
4/1/2021,-76.5648,3.4199,1058.672974,56.15089798,C 12 E OESTE # 52B-05,BRISAS DE MAYOR,Zonas urbanas continuas,Riesgo alto,Formacion Volcanica,0.0,18.0,220.0,431.0,753.0,859
4/2/2021,-76.567693,3.409198,992.2848511,9.005477905,K 55A Oeste No 17c - 38,Bella Suiza,Zonas urbanas discontinuas,Riesgo bajo,Formacion Volcanica,4.8,10.4,181.0,318.4,410.8,480
4/2/2021,-76.567698,3.409203,992.3388062,8.923909187,K 55A Oeste No 17c - 36,Bella Suiza,Zonas urbanas discontinuas,Riesgo bajo,Formacion Volcanica,4.8,10.4,181.0,318.4,410.8,480
4/2/2021,-76.564471,3.416305,1023.279236,29.16776466,K 54A No 14A-30,Pueblo Joven,Zonas urbanas continuas,Riesgo medio,Lateritas Formacion Volcanica,4.8,10.4,181.0,318.4,410.8,480
4/2/2021,-76.565741,3.421343,1085.033813,36.38882065,C 25A Oeste No 49b - 29,La Arboleda,Otras superficies artificiales sin construcción,Riesgo alto,Formacion Volcanica,20.0,33.0,254.0,477.0,773.0,872
4/5/2021,-76.5629,3.3933,1049.604248,12.10340405,C f oeste # 66b-21,Las Veraneras,Zonas urbanas continuas,Riesgo medio,Formacion Guachinte,6.7,95.5,187.2,370.2,573.6,611
4/5/2021,-76.563,3.3933,1049.930176,20.15525246,C 4 oeste # 68D-18,Las Veraneras,Zonas urbanas continuas,Riesgo medio,Formacion Guachinte,6.7,95.5,187.2,370.2,573.6,611
4/5/2021,-76.5551,3.3844,1009.395264,51.85485458,K 82 # 1 A1 - 24,ALTOS NAPOLES,Zonas urbanas continuas,Amenaza baja,Lateritas Formacion Volcanica,6.7,95.5,187.2,370.2,573.6,611
4/6/2021,-76.55894,3.38835,1001.018555,12.82371426,C 75 # 2� - 18,Los Chorros,Zonas urbanas continuas,Riesgo bajo,Lateritas Formacion Volcanica,10.3,105.8,163.2,377.1,583.9,621
4/7/2021,-76.57757,3.3995,1171.444702,5.996991158,Sector Planetario,La Sinera,Zonas urbanas continuas,Amenaza media,Lateritas Formacion Volcanica,0.0,63.0,74.0,360.0,753.0,850
4/7/2021,-76.55955,3.42132,1079.01001,51.78972244,C 80 D Oeste # 49� - 01,Tierra Blanca,Zonas urbanas continuas,Riesgo medio,Formacion Volcanica,2.0,95.0,113.0,424.0,848.0,920
4/7/2021,-76.56382,3.39231,1066.047852,5.802911758,C 66B Oeste # 3G - 97,Las Veraneras,Zonas urbanas continuas,Riesgo alto,Formacion Guachinte,7.8,113.6,155.6,368.9,591.7,629
4/8/2021,-76.56175,3.39326,1067.63623,79.18783569,C 3C Oeste # 66C - 60,Brisas de la Chorrera,Zonas urbanas continuas,Riesgo medio,Formacion Guachinte,0.0,111.9,155.4,353.9,591.7,629
4/8/2021,-76.56269,3.42337,1106.881714,27.89746475,C 12 Oeste con Carrera 46 # 19 - 23,Siloe - Los Posos,Zonas urbanas continuas,Riesgo alto,Formacion Volcanica,0.0,95.0,113.0,357.0,848.0,873
4/9/2021,-76.56186,3.39306,1082.535522,53.33098221,Manzana 5,Las Minas,Zonas urbanas continuas,Riesgo medio,Formacion Guachinte,0.0,96.0,152.3,296.3,561.8,629
4/9/2021,-76.55843,3.42156,1112.605591,15.69567013,C 47 # 6H - 72,Tierra Blanca,Zonas urbanas continuas,Riesgo bajo,Formacion Volcanica,0.0,75.0,114.0,348.0,828.0,873
4/9/2021,-76.55469,3.42581,1013.084229,10.98899364,C 40 # 2� - 30,Siloe - El hueco,Zonas urbanas continuas,Riesgo alto,Formacion Volcanica,0.0,75.0,114.0,348.0,828.0,873
4/9/2021,-76.5619,3.39113,1109.431274,75.63465118,"C 4 D Oeste # 72 � 27, Casa 135",La Cruz,Zonas urbanas continuas,Riesgo alto,Formacion Guachinte,0.0,96.0,152.3,296.3,561.8,629
4/7/2021,-76.60381,3.48097,1681.765259,41.24684143,Cabecera Saladito,Saladito,Zonas urbanas continuas,Riesgo bajo,Formacion Volcanica,0.0,54.4,74.0,138.4,366.2,413
4/10/2021,-76.6343,3.45341,1758.947754,20.22131538,V�a el Porvenir, ,Zonas urbanas continuas,Riesgo bajo,Lateritas Formacion Volcanica,0.0,70.4,155.9,262.7,521.4,622
4/10/2021,-76.61703,3.4506,1713.737305,45.85474014,Loma la Cajita, ,Bosque mixto denso alto de tierra firme,Riesgo medio,Formacion Volcanica,0.0,70.4,155.9,262.7,521.4,622
4/21/2021,-76.563151,3.418325,1003.604004,6.475253105,K 52 Oeste # 13b -37,Silo�,Zonas urbanas continuas,Riesgo medio,Formacion Volcanica,0.0,22.0,50.2,217.2,483.2,555
4/28/2021,-76.54882,3.315313,1010.179321,14.95464897,,Pance -Pe�n,Pasto cultivado arbolado,Amenaza baja,Cono aluvial 2 rio Pance,12.0,49.0,272.0,414.0,682.0,842
4/28/2021,-76.584766,3.315355,1245.10144,47.05675888,,Pance -Pe�n,Arbustal y matorral abierto bajo de tierra firme,Riesgo bajo,Formacion Jamundi,91.6,155.0,283.2,417.0,731.5,984
4/28/2021,-76.58478,3.315677,1246.168213,19.98528099,,Pance -Pe�n,Arbustal y matorral abierto bajo de tierra firme,Riesgo bajo,Formacion Jamundi,91.6,155.0,283.2,417.0,731.5,984
4/28/2021,-76.585087,3.315497,1251.595703,15.77154064,,Pance -Pe�n,Arbustal y matorral abierto bajo de tierra firme,Riesgo bajo,Formacion Jamundi,91.6,155.0,283.2,417.0,731.5,984
6/2/2021,-76.561615,3.393185,1061.592041,75.71679688,Calle 3C Oeste #66c-60,Brisas de la Chorrera,Zonas urbanas continuas,Riesgo alto,Formacion Guachinte,6.3,23.7,26.4,57.5,283.6,551
6/15/2021,-76.576329,3.382274,1215.313477,10.8241148,Km 7 callejon El Portal casa 10, ,Bosque mixto denso bajo de tierra firme,Riesgo medio,Lateritas Formacion Volcanica,0.0,78.0,130.0,219.0,503.0,771
6/15/2021,-76.633165,3.468254,1792.852417,85.49398804,Felidia cabecera,Felidia cabecera,Zonas urbanas continuas,Riesgo bajo,Formacion Volcanica,1.6,50.6,137.2,238.2,413.0,667
6/15/2021,-76.578993,3.460406,1134.003906,38.83359528,,Monta�itas 2,Zonas urbanas discontinuas,Riesgo medio,Formacion Volcanica,0.6,17.6,44.0,85.2,172.6,309
6/21/2021,-76.551352,3.428296,1013.19989,58.08582687,Carrera 38B Oeste No. 041A � 07,Belen,Otras superficies artificiales sin construcción,Riesgo medio,Formacion Volcanica,0.0,11.0,76.0,144.0,367.0,527
6/23/2021,-76.5499,3.45618,1034.819702,47.61074448,Sector Aguacatal,Aguacatal,Zonas urbanas continuas,Riesgo bajo,Formacion Volcanica,0.0,0.2,6.9,42.4,94.7,140
7/29/2021,-76.556138,3.426849,1051.264038,9.158086777,C 6 Oeste No 34a-63,Bel�n,Zonas urbanas continuas,Riesgo alto,Formacion Volcanica,0.0,54.0,54.0,83.0,231.0,331
7/29/2021,-76.55629,3.42684,1058.138916,48.59349442,C 6 Oeste No 39a-65,Bel�n,Zonas urbanas continuas,Riesgo alto,Formacion Volcanica,0.0,54.0,54.0,83.0,231.0,331
7/29/2021,-76.556222,3.426837,1054.402344,50.16466141,C 6 Oeste No 39a-61,Bel�n,Zonas urbanas continuas,Riesgo alto,Formacion Volcanica,0.0,54.0,54.0,83.0,231.0,331
7/29/2021,-76.556221,3.426906,1054.19104,50.38008499,No encontrada en sitio,Bel�n,Zonas urbanas continuas,Riesgo alto,Formacion Volcanica,0.0,54.0,54.0,83.0,231.0,331
7/29/2021,-76.55599,3.42724,1056.407959,26.90325737,C 6 Oeste No 39a-73,Bel�n,Zonas urbanas continuas,Riesgo alto,Formacion Volcanica,0.0,54.0,54.0,83.0,231.0,331
7/29/2021,-76.556131,3.427145,1053.831543,18.0909214,K 40B Oeste No 5 - 36,Bel�n,Zonas urbanas continuas,Riesgo alto,Formacion Volcanica,0.0,54.0,54.0,83.0,231.0,331
7/29/2021,-76.55588,3.42705,1056.040527,62.44022751,C 6 Oeste No 39A-67,Bel�n,Zonas urbanas continuas,Riesgo alto,Formacion Volcanica,0.0,54.0,54.0,83.0,231.0,331
7/29/2021,-76.555934,3.426971,1051.49646,26.07922554,K 401A Oeste No 5 - 18,Bel�n,Zonas urbanas continuas,Riesgo alto,Formacion Volcanica,0.0,54.0,54.0,83.0,231.0,331
7/29/2021,-76.555933,3.426866,1051.267334,10.83177757,"K 40A Oeste No 5 - xx """"la casas de roca""""",Bel�n,Zonas urbanas continuas,Riesgo alto,Formacion Volcanica,0.0,54.0,54.0,83.0,231.0,331
7/29/2021,-76.556013,3.426847,1051.040161,2.509325504,K 40b Oeste No 5 - xx,Bel�n,Zonas urbanas continuas,Riesgo alto,Formacion Volcanica,0.0,54.0,54.0,83.0,231.0,331
7/29/2021,-76.555908,3.426987,1052.738647,45.24713898,K 401A Oeste No 5 - 24,Bel�n,Zonas urbanas continuas,Riesgo alto,Formacion Volcanica,0.0,54.0,54.0,83.0,231.0,331
7/29/2021,-76.55609,3.42705,1052.313477,8.10593605,K 401A Oeste No 5 - 30,Bel�n,Zonas urbanas continuas,Riesgo alto,Formacion Volcanica,0.0,54.0,54.0,83.0,231.0,331
8/2/2021,-76.543494,3.44537,1034.578247,49.856987,C 3 oeste # 12a-20,San Antonio,Otras superficies artificiales sin construcción,Riesgo bajo,Formacion Volcanica,0.0,0.2,47.8,135.2,268.4,449
8/28/2021,-76.5663,3.4226,1139.761597,10.25385761,K 46 # 28-78,Parcelas,Zonas urbanas continuas,Riesgo alto,Formacion Volcanica,0.0,79.0,139.0,247.0,277.0,425
8/28/2021,-76.5555,3.4262,1047.075562,74.57149506,K 40 bis Oe 3 90,El crucero,Zonas urbanas continuas,Riesgo bajo,Formacion Volcanica,0.0,79.0,139.0,247.0,277.0,425
9/17/2021,-76.555081,3.426987,1064.64209,69.03983307,K 40B Oeste No 5 - 30,Bel�n,Zonas urbanas continuas,Riesgo bajo,Formacion Volcanica,0.0,14.0,77.0,209.0,378.0,431
10/17/2021,-76.555441,3.425818,1054.134766,54.26916504,K 40 B Oeste No. 4 A 19,San Francisco,Zonas urbanas continuas,Riesgo bajo,Formacion Volcanica,0.0,52.0,94.0,192.0,376.0,545
10/17/2021,-76.5559,3.42795,1070.486328,76.82875061,K 40 B Oeste No. 6 - 48,San Francisco,Zonas urbanas continuas,Riesgo alto,Formacion Volcanica,0.0,52.0,94.0,192.0,376.0,545
10/21/2021,-76.548179,3.486423,1284.991577,16.04629135,Av 45 Oeste No 9B - 25,Sector 20 de Julio,Zonas urbanas continuas,Riesgo alto,Lateritas Formacion Volcanica,53.0,96.0,116.0,123.0,215.0,284
10/15/2021,-76.565752,3.421343,1085.460571,37.61511993, ,Arboleda,Otras superficies artificiales sin construcción,Riesgo alto,Formacion Volcanica,15.0,47.0,69.0,167.0,371.0,540
10/24/2021,-76.548386,3.44281,1026.406372,18.01449966,C 11 Oeste con K 24C,Avenida Circunvalaci�n,Zonas urbanas continuas,Riesgo medio,Formacion Volcanica,0.2,118.6,324.4,475.2,631.2,780
11/26/2021,-76.563626,3.383673,1153.743286,24.48114967,Cra 28D Oeste,Tanque 3,Zonas urbanas continuas,Riesgo medio,Lateritas Formacion Volcanica,3.6,31.8,43.5,94.9,266.3,458
11/26/2021,-76.562758,3.386589,1107.495972,28.16271591,Carrera 80 Oeste casa 560,Cabildo - sector Tamayo,Zonas urbanas continuas,Riesgo alto,Formacion Guachinte,6.9,59.3,103.9,138.0,306.2,482
11/26/2021,-76.56289,3.386507,1114.817261,70.794487,Calle 3 D Oeste casa 55,Alto Napoles,Zonas urbanas continuas,Riesgo alto,Formacion Guachinte,6.9,59.3,103.9,138.0,306.2,482
11/26/2021,-76.560591,3.384045,1072.995239,38.70602798,Calle 3B Oeste #82B-16,Alto Napoles,Zonas urbanas continuas,Riesgo medio,Lateritas Formacion Volcanica,6.9,59.3,103.9,138.0,306.2,482
11/21/2021,-76.56296,3.42258,1085.13855,13.28485775,Carrera 49 oeste No. 18 C - 10,Lleras Camargo,Zonas urbanas continuas,Riesgo alto,Formacion Volcanica,36.0,59.0,122.0,211.0,396.0,645
11/2/2021,-76.599595,3.474968,1654.762451,32.21852493,Antigua Via Cali-Saladito -Corregimiento Saladito,Saladito,Pasto cultivado,Amenaza media,Formacion Volcanica,11.0,30.6,88.6,154.2,279.6,424
11/27/2021,-76.562893,3.381207,1099.761841,29.92726707,Calle 4B Oeste #82E-17,La Choclona,Otras superficies artificiales sin construcción,Riesgo alto,Lateritas Formacion Volcanica,0.0,59.3,96.6,140.1,306.2,482
11/11/2021,-76.620939,3.325824,1446.527344,71.81580353,Quebrada el porvenir,vereda san francisco - Pance,Otras superficies artificiales con construcción,Riesgo bajo,Stock de Pance – Gabro hornblendico,9.4,99.4,137.1,282.3,467.5,679
1/2/2022,-76.585022,3.421737,1322.784424,54.7730484,Cl 24 O # 47-59,Sultana,Vegetación secundaria o transición,Amenaza alta,Lateritas Formacion Volcanica,3.0,52.0,80.0,193.0,421.0,686
1/20/2022,-76.56304,3.380632,1106.717529,39.62168121,Calle 5a Oeste #83-23,Palmas II,Zonas urbanas continuas,Riesgo alto,Lateritas Formacion Volcanica,0.0,0.0,46.8,119.8,318.8,445
1/20/2022,-76.555913,3.426943,1051.995483,35.03286362,Calle 6 Oeste #39a-40,Belen,Zonas urbanas continuas,Riesgo alto,Formacion Volcanica,0.0,0.0,26.0,178.0,479.0,660
1/29/2022,-76.556303,3.424496,1098.982422,30.00439453, , ,Zonas urbanas continuas,Riesgo bajo,Formacion Volcanica,0.0,2.0,2.0,31.0,291.0,573
1/29/2022,-76.556618,3.425955,1102.744385,75.58666992, , ,Zonas urbanas continuas,Riesgo alto,Formacion Volcanica,0.0,2.0,2.0,31.0,291.0,573
1/29/2022,-76.556506,3.426023,1097.654663,65.21030426, , ,Zonas urbanas continuas,Riesgo alto,Formacion Volcanica,0.0,2.0,2.0,31.0,291.0,573
1/29/2022,-76.556788,3.426037,1094.55188,17.93000412,Calle 6 biz A Oeste # 42b,Silo�,Zonas urbanas continuas,Riesgo alto,Formacion Volcanica,0.0,2.0,2.0,31.0,291.0,573
1/29/2022,-76.557288,3.426347,1107.9021,48.78902435,Calle 6C No. 40C - 05,Silo�,Zonas urbanas continuas,Riesgo bajo,Formacion Volcanica,0.0,2.0,2.0,31.0,291.0,573
2/14/2022,-76.581577,3.385937,1248.862305,92.06652832,"Callejon Anchicay�, Buitrera",Buitrera,Pasto cultivado,Amenaza alta,Formacion Guachinte,0.0,44.0,82.0,113.0,247.0,483
